(3100, -3700, 2, 22)
(3200, -3700, 2, 22)
(3300, -3700, 2, 22)
(3400, -3700, 2, 22)
(3500, -3700, 2, 22)
(3600, -3700, 2, 22)
(3700, -3700, 2, 22)
(3800, -3700, 2, 23)
(3900, -3700, 2, 21)
(4000, -3700, 2, 22)
(4100, -3700, 2, 23)
